voyageurs,chambres,lits,salles_de_bain,prix_total,nb_nuits,note,nb_avis,latitude,longitude,Cuisine,Wifi,Eau chaude,Équipements de cuisine de base,Draps,Vaisselle et couverts,Télévision,Cintres,Fer à repasser,Lave-linge,localisation_detail,type_logement_clean,prix_par_nuit,prix_par_voyageur
5.0,2.0,4.0,2.0,437.0,5,4.91,27.0,33.9994,-6.8485,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,87.4,87.4
6.0,3.0,3.0,1.0,487.0,5,5.0,18.0,34.02394701009336,-6.850634436600677,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,97.4,81.16666666666667
4.0,1.0,2.0,1.0,256.0,5,5.0,3.0,34.0246,-6.8495,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,51.2,64.0
3.0,1.0,1.0,1.0,257.0,5,4.85,206.0,34.02192,-6.82632,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,51.4,85.66666666666667
4.0,2.0,3.0,1.0,255.0,5,4.86,103.0,34.0195,-6.7438,1,1,1,1,1,1,0,0,0,1,Salé,Appartement,51.0,63.75
4.0,1.0,2.0,1.0,253.0,5,4.9,186.0,34.02337,-6.82691,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement,50.6,63.25
4.0,1.0,1.0,1.0,255.0,5,4.9,10.0,34.02312542873968,-6.826773269376861,1,1,1,1,1,1,1,0,1,1,Rabat,Appartement,51.0,63.75
6.0,3.0,3.0,1.0,322.0,5,4.72,25.0,34.0248,-6.8281,1,1,0,1,0,1,1,0,0,1,Rabat,Appartement,64.4,53.666666666666664
4.0,1.0,1.0,1.0,428.0,5,4.93,15.0,34.0206320169815,-6.837202004753956,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement,85.6,107.0
3.0,1.0,1.0,1.0,320.0,5,5.0,9.0,34.02337,-6.82638,0,1,1,1,1,1,1,1,1,1,Rabat,Appartement,64.0,106.66666666666667
4.0,1.0,2.0,1.0,303.0,5,4.87,162.0,34.02265,-6.82708,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,60.6,75.75
2.0,1.0,1.0,1.0,297.0,5,4.94,32.0,34.02188682420198,-6.826852558843042,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,59.4,148.5
4.0,1.0,1.0,1.0,307.0,5,4.67,33.0,34.02206241462805,-6.843887775545624,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,61.4,76.75
2.0,1.0,1.0,1.0,250.0,5,5.0,4.0,34.0205,-6.8522,1,1,1,1,1,0,1,0,0,1,Rabat,Appartement,50.0,125.0
4.0,1.0,2.0,1.0,262.0,5,4.68,40.0,34.02605145600144,-6.846694191380064,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,52.4,65.5
4.0,1.0,1.0,1.0,249.0,5,4.91,23.0,34.0239,-6.8285,1,1,1,0,0,0,1,0,0,1,Rabat,Appartement,49.8,62.25
4.0,2.0,2.0,1.0,255.0,5,4.75,8.0,34.05788567791378,-6.799448310135306,1,1,0,0,0,0,0,0,0,1,Salé,Appartement,51.0,63.75
2.0,1.0,1.0,1.0,289.0,5,4.8,49.0,34.00118,-6.85194,1,0,1,1,1,1,0,1,1,1,Rabat,Appartement en résidence,57.8,144.5
3.0,1.0,2.0,1.0,268.0,5,4.75,32.0,34.0236,-6.849,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,53.6,89.33333333333333
6.0,3.0,3.0,1.0,378.0,5,4.82,22.0,34.0226,-6.8301,1,1,1,1,1,1,1,0,1,1,Rabat,Appartement,75.6,63.0
6.0,3.0,3.0,1.0,481.0,5,4.87,63.0,34.0219,-6.8429,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,96.2,80.16666666666667
6.0,3.0,3.0,1.0,315.0,5,4.65,17.0,33.9551,-6.8887,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement en résidence,63.0,52.5
6.0,3.0,3.0,1.0,477.0,5,4.92,173.0,34.02482,-6.84893,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement,95.4,79.5
4.0,1.0,2.0,1.0,293.0,5,4.72,54.0,34.02647771494096,-6.846282151631014,1,1,1,1,1,1,1,0,1,1,Rabat,Appartement,58.6,73.25
3.0,1.0,1.0,1.0,457.0,5,5.0,4.0,34.0151,-6.8322,1,1,1,0,0,0,1,0,1,1,Rabat,Appartement,91.4,152.33333333333334
3.0,2.0,1.0,2.0,509.0,5,4.97,67.0,33.9898,-6.8747,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,101.8,169.66666666666666
3.0,1.0,1.0,1.0,355.0,5,4.85,183.0,34.02098,-6.84683,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement en résidence,71.0,118.33333333333333
4.0,1.0,1.0,1.0,255.0,5,4.9,10.0,34.02312542873968,-6.826773269376861,1,1,1,1,1,1,1,0,1,1,Rabat,Appartement,51.0,63.75
2.0,1.0,6.0,2.0,197.0,5,5.0,15.0,34.0254,-6.8372,1,1,1,1,1,0,0,0,0,1,Rabat,Hébergement,39.4,98.5
5.0,3.0,2.0,1.0,464.0,5,4.97,140.0,33.9896,-6.8745,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,92.8,92.8
6.0,3.0,3.0,1.0,315.0,5,4.65,17.0,33.9551,-6.8887,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement en résidence,63.0,52.5
5.0,2.0,4.0,1.0,463.0,5,4.91,27.0,34.0636,-6.8061,1,1,1,1,0,1,1,0,1,1,Salé,Appartement,92.6,92.6
4.0,2.0,3.0,1.0,336.0,5,4.8,5.0,34.0404,-6.823,1,1,0,0,0,0,1,0,0,1,Salé,Appartement,67.2,84.0
3.0,2.0,1.0,2.0,509.0,5,4.97,67.0,33.9898,-6.8747,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,101.8,169.66666666666666
3.0,1.0,1.0,1.0,301.0,5,4.76,199.0,34.02146,-6.83993,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement,60.2,100.33333333333333
2.0,1.0,1.0,1.0,284.0,5,5.0,25.0,34.0244,-6.835,1,1,1,1,1,1,1,0,1,0,Rabat,Appartement,56.8,142.0
6.0,3.0,3.0,1.0,254.0,5,5.0,6.0,34.0679,-6.7946,1,1,1,1,1,1,0,1,1,1,Salé,Appartement en résidence,50.8,42.333333333333336
4.0,1.0,3.0,1.0,444.0,5,5.0,6.0,34.0305,-6.8254,1,1,1,1,1,1,1,1,1,0,Salé,Appartement,88.8,111.0
4.0,1.0,3.0,1.0,195.0,5,5.0,4.0,34.0424,-6.8038,1,1,1,1,1,1,1,0,0,0,Salé,Appartement,39.0,48.75
4.0,2.0,3.0,1.0,317.0,5,5.0,6.0,34.0247,-6.8402,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,63.4,79.25
6.0,3.0,3.0,1.0,222.0,5,4.92,63.0,34.03155,-6.80672,1,1,1,1,1,1,1,1,1,1,Salé,Appartement,44.4,37.0
2.0,1.0,1.0,1.0,415.0,5,4.93,182.0,34.0299,-6.82845,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement,83.0,207.5
4.0,2.0,3.0,2.0,258.0,5,4.93,44.0,34.073,-6.7962,1,1,1,1,1,1,0,1,1,1,Salé,Appartement,51.6,64.5
4.0,2.0,3.0,1.0,220.0,5,4.67,3.0,34.0609,-6.8078,1,1,0,0,0,0,1,0,0,1,Salé,Appartement,44.0,55.0
4.0,1.0,1.0,1.0,332.0,5,4.6,5.0,34.00539040571153,-6.848988631808209,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,66.4,83.0
2.0,1.0,2.0,1.0,492.0,5,5.0,17.0,33.95897081600653,-6.884328681445723,1,1,1,1,1,1,1,1,1,1,Rabat,Maison d'hôtes,98.4,246.0
4.0,1.0,1.0,2.0,278.0,5,4.93,70.0,34.0354,-6.8104,1,1,1,1,1,1,1,1,1,1,Salé,Appartement en résidence,55.6,69.5
2.0,1.0,2.0,1.0,251.0,5,5.0,6.0,34.0055,-6.8516,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,50.2,125.5
6.0,2.0,3.0,1.0,212.0,5,5.0,6.0,34.0813,-6.7866,1,1,1,0,1,1,1,0,0,1,Salé,Appartement,42.4,35.333333333333336
4.0,1.0,1.0,1.0,541.0,5,5.0,34.0,34.0043,-6.8619,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement en résidence,108.2,135.25
3.0,1.0,1.0,1.0,301.0,5,4.76,199.0,34.02146,-6.83993,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement,60.2,100.33333333333333
3.0,1.0,2.0,1.0,305.0,5,5.0,9.0,33.96132357301341,-6.884500039464932,1,1,1,1,1,1,1,1,1,0,Rabat,Maison d'hôtes,61.0,101.66666666666667
4.0,2.0,3.0,1.0,230.0,5,4.91,27.0,33.98954,-6.8818,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement en résidence,46.0,57.5
4.0,2.0,1.0,1.0,208.0,5,5.0,3.0,34.0402,-6.7885,1,1,0,0,0,0,1,0,1,1,Salé,Appartement,41.6,52.0
2.0,1.0,1.0,1.0,194.0,5,4.9,90.0,34.0251,-6.8422,1,1,1,1,1,1,1,1,0,0,Rabat,Appartement en résidence,38.8,97.0
6.0,2.0,4.0,1.0,196.0,5,4.68,130.0,34.07167,-6.79761,1,1,1,1,1,1,0,1,1,1,Salé,Appartement,39.2,32.666666666666664
2.0,1.0,1.0,1.0,297.0,5,4.9,39.0,34.0016,-6.849,1,1,1,1,1,1,1,1,0,1,Rabat,Appartement,59.4,148.5
6.0,3.0,3.0,1.0,354.0,5,4.91,27.0,34.0245,-6.8306,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement,70.8,59.0
2.0,1.0,2.0,1.0,289.0,5,4.91,93.0,33.9756,-6.84801,1,1,1,1,1,1,0,1,1,1,Rabat,Hébergement,57.8,144.5
4.0,2.0,3.0,1.0,253.0,5,5.0,4.0,34.0938,-6.769,1,1,1,1,0,0,1,1,1,1,Salé,Appartement,50.6,63.25
3.0,1.0,1.0,1.0,230.0,5,4.78,9.0,34.01231277009034,-6.859802372894707,1,0,1,1,1,1,0,1,1,0,Rabat,Appartement,46.0,76.66666666666667
3.0,1.0,2.0,1.0,350.0,5,4.6,15.0,34.02066180347138,-6.830677020239039,1,1,1,1,1,1,1,1,1,0,Rabat,Appartement,70.0,116.66666666666667
5.0,2.0,3.0,3.0,517.0,5,4.88,8.0,34.0039,-6.8578,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,103.4,103.4
6.0,3.0,5.0,3.0,473.0,5,4.56,36.0,33.9902,-6.8841,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,94.6,78.83333333333333
3.0,1.0,1.0,1.0,254.0,5,5.0,17.0,33.94498706783548,-6.889509629453836,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,50.8,84.66666666666667
2.0,1.0,2.0,1.0,186.0,5,4.73,66.0,34.02535,-6.84962,1,1,1,1,1,1,1,0,1,0,Rabat,Appartement,37.2,93.0
4.0,2.0,4.0,1.0,584.0,5,4.96,68.0,33.99705,-6.87854,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement,116.8,146.0
4.0,1.0,1.0,1.0,263.0,5,4.81,48.0,34.0213,-6.8508,1,1,1,1,1,1,1,0,0,1,Rabat,Appartement en résidence,52.6,65.75
6.0,3.0,3.0,1.0,222.0,5,4.76,68.0,34.02004,-6.82174,1,1,1,0,1,1,0,0,1,1,Rabat,Appartement,44.4,37.0
2.0,1.0,2.0,1.0,289.0,5,4.91,93.0,33.9756,-6.84801,1,1,1,1,1,1,0,1,1,1,Rabat,Hébergement,57.8,144.5
4.0,2.0,2.0,1.0,166.0,5,4.89,18.0,34.12257716006376,-6.74446960683114,1,1,1,1,0,1,1,0,0,1,Sidi Bouknadel,Hébergement,33.2,41.5
4.0,2.0,3.0,1.0,282.0,5,4.81,47.0,34.01121065602037,-6.855953208302335,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,56.4,70.5
2.0,1.0,1.0,2.0,133.0,5,4.67,3.0,34.024,-6.7568,1,1,0,0,0,0,1,0,0,1,Salé,Chambre,26.6,66.5
4.0,2.0,4.0,2.0,475.0,5,4.92,36.0,34.02429227126385,-6.849127609414459,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,95.0,118.75
3.0,1.0,1.0,1.0,352.0,5,4.61,33.0,34.0268,-6.8482,1,1,1,1,1,1,0,1,0,1,Rabat,Appartement,70.4,117.33333333333333
2.0,1.0,2.0,1.0,281.0,5,4.75,69.0,33.99599,-6.85209,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement,56.2,140.5
6.0,3.0,3.0,1.0,269.0,5,4.82,89.0,34.0219,-6.83918,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement,53.8,44.833333333333336
6.0,3.0,3.0,1.0,434.0,5,4.81,118.0,34.0076,-6.8492,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement,86.8,72.33333333333333
5.0,2.0,2.0,1.0,166.0,5,4.88,26.0,34.0567,-6.807,1,1,1,1,1,1,1,0,1,0,Salé,Appartement,33.2,33.2
6.0,3.0,3.0,1.0,494.0,5,4.74,42.0,34.00043,-6.8752,1,1,1,1,0,1,1,0,0,1,Rabat,Appartement,98.8,82.33333333333333
4.0,2.0,4.0,1.0,217.0,5,4.86,70.0,34.0025,-6.8671,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,43.4,54.25
4.0,1.0,4.0,2.0,459.0,5,5.0,4.0,33.9877,-6.8486,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,91.8,114.75
2.0,1.0,2.0,1.0,281.0,5,4.75,69.0,33.99599,-6.85209,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement,56.2,140.5
5.0,2.0,2.0,2.0,489.0,5,4.91,27.0,33.95583152344359,-6.886090653809532,1,1,1,0,0,0,1,0,0,1,Rabat,Appartement,97.8,97.8
6.0,3.0,3.0,1.0,334.0,5,4.0,6.0,34.02237686842329,-6.853974935121061,1,1,1,0,1,0,1,1,0,0,Rabat,Appartement,66.8,55.666666666666664
6.0,3.0,3.0,1.0,302.0,5,4.91,27.0,34.02319,-6.85157,1,1,1,1,1,1,0,0,1,1,Rabat,Appartement,60.4,50.333333333333336
2.0,1.0,1.0,1.0,438.0,5,4.89,151.0,34.03117,-6.82273,1,1,1,1,1,1,0,1,1,1,Salé,Appartement en résidence,87.6,219.0
4.0,2.0,3.0,1.0,212.0,5,4.91,27.0,33.9918,-6.883,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement en résidence,42.4,53.0
6.0,3.0,3.0,1.0,230.0,5,4.86,64.0,33.92223725582961,-6.909161874222018,1,1,1,1,1,1,1,1,1,1,Témara,Appartement,46.0,38.333333333333336
4.0,1.0,1.0,1.0,265.0,5,4.91,22.0,34.0785,-6.7831,1,0,1,1,1,1,1,1,0,1,Salé,Appartement,53.0,66.25
4.0,1.0,3.0,1.0,172.0,5,5.0,3.0,33.9997600923532,-6.736515503103028,1,1,1,1,1,1,1,0,0,1,Sala Al Jadida,Appartement,34.4,43.0
6.0,3.0,3.0,1.0,375.0,5,4.58,182.0,34.0323,-6.83834,1,1,1,1,0,1,0,0,0,1,Rabat,Hébergement,75.0,62.5
4.0,1.0,2.0,1.0,199.0,5,4.85,27.0,34.0338,-6.8213,1,1,0,0,0,0,1,0,0,1,Salé,Appartement,39.8,49.75
6.0,3.0,3.0,1.0,493.0,5,4.82,218.0,34.02389,-6.85109,1,1,1,1,0,1,1,1,1,1,Rabat,Appartement,98.6,82.16666666666667
2.0,1.0,1.0,2.0,204.0,5,4.77,123.0,34.02705,-6.83513,1,1,1,1,0,1,0,0,1,0,Rabat,Maison de ville,40.8,102.0
5.0,2.0,2.0,1.0,191.0,5,4.69,95.0,34.02522,-6.84938,1,1,1,0,0,1,0,0,0,1,Rabat,Appartement,38.2,38.2
15.0,2.0,3.0,1.0,233.0,5,4.92,59.0,34.0355,-6.7727,1,1,1,1,1,1,0,1,1,1,Salé,Hébergement,46.6,15.533333333333333
3.0,1.0,1.0,1.0,200.0,5,4.6,5.0,34.0025,-6.8677,1,1,0,0,0,0,1,0,0,0,Rabat,Appartement,40.0,66.66666666666667
6.0,3.0,3.0,1.0,323.0,5,4.84,209.0,34.02397,-6.85026,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement,64.6,53.833333333333336
6.0,3.0,3.0,1.0,415.0,5,4.33,6.0,34.0003,-6.8513,1,1,1,1,1,1,1,1,0,1,Rabat,Appartement en résidence,83.0,69.16666666666667
3.0,1.0,1.0,1.0,355.0,5,4.85,81.0,34.0197,-6.83018,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement en résidence,71.0,118.33333333333333
6.0,3.0,3.0,1.0,209.0,5,4.66,38.0,34.022,-6.838,1,1,1,0,0,0,1,0,0,1,Rabat,Appartement,41.8,34.833333333333336
6.0,2.0,3.0,2.0,321.0,5,4.89,9.0,34.14398087213424,-6.737257642787916,1,1,0,1,0,0,1,0,0,1,Plage des Nations,Appartement,64.2,53.5
4.0,1.0,1.0,0.0,245.0,5,4.83,87.0,34.0301,-6.7814,1,1,1,1,1,1,0,1,1,0,Salé,Appartement,49.0,61.25
6.0,3.0,3.0,1.0,428.0,5,4.78,46.0,33.9908,-6.8854,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,85.6,71.33333333333333
2.0,1.0,1.0,1.0,183.0,5,5.0,3.0,33.9329,-6.9093,1,1,1,0,0,0,0,0,0,1,Témara,Appartement,36.6,91.5
4.0,2.0,3.0,2.0,308.0,5,5.0,3.0,34.12141,-6.73776,1,1,1,1,1,1,1,0,1,1,Sidi Bouknadel,Appartement,61.6,77.0
2.0,1.0,2.0,1.0,223.0,5,4.67,36.0,34.0151,-6.8281,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement,44.6,111.5
6.0,3.0,3.0,1.0,280.0,5,4.86,125.0,34.0127,-6.856,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,56.0,46.666666666666664
2.0,1.0,1.0,1.0,242.0,5,4.91,27.0,34.04498069462029,-6.790461751121526,1,1,0,0,0,0,1,0,0,1,Salé,Appartement,48.4,121.0
4.0,1.0,1.0,1.0,295.0,5,4.78,68.0,34.00059,-6.84922,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,59.0,73.75
2.0,1.0,1.0,1.0,237.0,5,4.56,9.0,34.08469,-6.78722,1,0,1,0,0,0,1,0,1,1,Salé,Appartement,47.4,118.5
4.0,1.0,2.0,1.0,250.0,5,5.0,7.0,34.0314,-6.781,1,1,1,1,1,1,1,1,1,0,Salé,Appartement,50.0,62.5
5.0,1.0,3.0,1.0,256.0,5,4.92,13.0,34.12913658641326,-6.750068744262326,1,1,1,1,1,1,1,1,1,1,Sidi Bouknadel,Appartement,51.2,51.2
4.0,2.0,3.0,1.0,188.0,5,4.91,27.0,34.0268,-6.838,1,1,1,1,0,1,1,1,1,1,Rabat,Appartement,37.6,47.0
5.0,2.0,3.0,1.0,267.0,5,4.64,22.0,34.0617742704807,-6.80919142220536,1,1,1,0,0,0,0,1,1,1,Salé,Appartement,53.4,53.4
2.0,1.0,1.0,1.0,183.0,5,5.0,3.0,33.9329,-6.9093,1,1,1,0,0,0,0,0,0,1,Témara,Appartement,36.6,91.5
4.0,2.0,3.0,1.0,194.0,5,4.86,108.0,34.0918,-6.76701,1,1,1,1,1,1,0,1,1,1,Salé,Appartement en résidence,38.8,48.5
2.0,1.0,1.0,1.0,184.0,5,4.73,79.0,34.0537,-6.8016,1,1,1,1,1,1,0,0,0,0,Salé,Appartement,36.8,92.0
2.0,1.0,1.0,1.0,205.0,5,4.83,24.0,34.0183,-6.8333,1,1,1,1,1,0,1,0,1,1,Rabat,Appartement,41.0,102.5
2.0,2.0,1.0,1.0,222.0,5,4.62,86.0,33.99976,-6.84777,1,1,1,0,1,1,1,1,0,1,Rabat,Appartement,44.4,111.0
2.0,1.0,2.0,1.0,194.0,5,4.5,12.0,34.04029636772292,-6.803596208359019,1,1,1,1,1,1,1,0,0,1,Salé,Appartement,38.8,97.0
5.0,2.0,1.0,1.0,148.0,5,4.67,24.0,34.0894,-6.7745,1,1,1,1,0,0,1,1,1,1,Salé,Appartement,29.6,29.6
4.0,2.0,4.0,1.0,158.0,5,4.86,28.0,34.1199,-6.7401,0,0,1,1,1,0,1,0,0,1,Sidi Bouknadel,Appartement,31.6,39.5
5.0,2.0,2.0,3.0,539.0,5,4.79,43.0,34.00528,-6.85356,1,1,1,0,1,1,1,1,1,1,Rabat,Appartement,107.8,107.8
6.0,3.0,3.0,1.0,494.0,5,4.83,104.0,33.9996,-6.8755,1,1,1,0,1,1,1,0,1,1,Rabat,Appartement,98.8,82.33333333333333
2.0,1.0,1.0,1.0,317.0,5,4.81,26.0,34.0229,-6.8266,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,63.4,158.5
4.0,2.0,2.0,2.0,250.0,5,4.4,10.0,33.98792769663426,-6.735591275497325,1,1,1,1,1,1,1,1,1,1,Salé,Appartement,50.0,62.5
4.0,2.0,3.0,1.0,169.0,5,4.56,32.0,34.03121835378531,-6.835686672010629,1,1,1,1,1,0,1,0,0,1,Rabat,Hébergement,33.8,42.25
5.0,2.0,3.0,2.0,603.0,5,4.85,65.0,33.99459,-6.88052,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,120.6,120.6
5.0,2.0,4.0,3.0,731.0,5,4.88,56.0,34.14516,-6.73864,1,1,1,1,1,1,1,1,1,1,Sidi Bouknadel,Appartement en résidence,146.2,146.2
5.0,2.0,3.0,1.0,354.0,5,4.91,27.0,34.0636,-6.8055,0,1,1,1,0,1,1,0,1,1,Salé,Appartement,70.8,70.8
4.0,2.0,3.0,2.0,571.0,5,5.0,9.0,34.02151328559606,-6.841996568717904,1,1,1,1,1,1,1,0,1,1,Rabat,Appartement,114.2,142.75
2.0,1.0,1.0,1.0,233.0,5,4.93,81.0,34.02265,-6.845,1,1,1,1,0,1,1,0,0,1,Rabat,Appartement,46.6,116.5
3.0,1.0,1.0,1.0,365.0,5,4.91,237.0,34.0186,-6.827,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement,73.0,121.66666666666667
4.0,1.0,1.0,1.0,299.0,5,4.75,4.0,34.0192,-6.8245,1,1,1,0,1,0,1,1,1,1,Rabat,Appartement,59.8,74.75
4.0,1.0,1.0,2.0,413.0,5,5.0,6.0,34.0045,-6.8579,1,1,1,1,1,1,0,1,1,0,Rabat,Appartement,82.6,103.25
3.0,1.0,2.0,1.0,321.0,5,4.91,285.0,34.01868,-6.83144,1,0,1,1,1,1,0,1,1,1,Rabat,Appartement,64.2,107.0
6.0,3.0,3.0,1.0,344.0,5,4.91,89.0,34.00844,-6.8481,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement en résidence,68.8,57.333333333333336
6.0,3.0,3.0,1.0,719.0,5,4.93,27.0,34.0189,-6.8313,1,1,1,0,1,1,1,1,1,1,Rabat,Appartement,143.8,119.83333333333333
3.0,1.0,2.0,1.0,421.0,5,5.0,10.0,34.0035,-6.8566,1,1,1,1,1,1,1,1,1,0,Rabat,Appartement,84.2,140.33333333333334
6.0,3.0,3.0,1.0,261.0,5,4.92,237.0,34.0271,-6.757,1,1,1,1,1,1,0,1,1,1,Salé,Appartement en résidence,52.2,43.5
5.0,2.0,3.0,1.0,202.0,5,4.98,91.0,34.06619392188084,-6.797633718229957,1,1,1,1,1,1,1,1,1,1,Salé,Appartement,40.4,40.4
3.0,1.0,1.0,1.0,305.0,5,4.9,29.0,34.0144,-6.8546,1,1,0,1,1,1,1,1,0,1,Rabat,Appartement,61.0,101.66666666666667
5.0,3.0,3.0,1.0,218.0,5,4.89,80.0,34.0978,-6.7719,1,1,1,1,1,1,0,1,1,1,Salé,Appartement,43.6,43.6
3.0,1.0,1.0,1.0,383.0,5,4.98,50.0,33.99359954905772,-6.846242973061121,1,1,0,1,1,1,1,1,1,1,Rabat,Appartement,76.6,127.66666666666667
4.0,2.0,2.0,1.0,322.0,5,4.77,44.0,34.022,-6.8512,1,1,1,1,1,1,1,1,0,1,Rabat,Appartement,64.4,80.5
5.0,2.0,2.0,2.0,775.0,5,4.9,10.0,34.018,-6.8306,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,155.0,155.0
6.0,3.0,3.0,1.0,494.0,5,4.83,104.0,33.9996,-6.8755,1,1,1,0,1,1,1,0,1,1,Rabat,Appartement,98.8,82.33333333333333
3.0,2.0,1.0,1.0,267.0,5,4.91,27.0,34.0243,-6.8287,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,53.4,89.0
3.0,1.0,1.0,1.0,377.0,5,5.0,27.0,34.022,-6.8425,1,1,1,1,0,0,1,1,0,1,Rabat,Appartement,75.4,125.66666666666667
4.0,1.0,1.0,1.0,336.0,5,5.0,6.0,34.01968385329484,-6.833841878279702,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,67.2,84.0
4.0,1.0,2.0,1.0,289.0,5,4.94,54.0,34.0362,-6.8223,1,1,1,1,1,0,0,1,0,1,Salé,Appartement,57.8,72.25
6.0,3.0,3.0,1.0,276.0,5,4.96,187.0,33.99516,-6.8498,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,55.2,46.0
4.0,1.0,1.0,1.0,399.0,5,5.0,11.0,34.0183,-6.845,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,79.8,99.75
4.0,2.0,2.0,2.0,259.0,5,4.67,61.0,34.0159,-6.7371,1,1,1,1,1,1,1,0,1,0,Salé,Appartement,51.8,64.75
4.0,1.0,2.0,1.0,222.0,5,4.95,44.0,34.0362,-6.8222,1,1,1,1,1,0,0,0,1,1,Salé,Appartement,44.4,55.5
4.0,1.0,2.0,1.0,339.0,5,4.94,171.0,34.019,-6.8347,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,67.8,84.75
6.0,2.0,5.0,1.0,229.0,5,4.91,27.0,34.02859,-6.83476,1,1,1,1,1,1,0,1,0,1,Rabat,Hébergement,45.8,38.166666666666664
6.0,3.0,3.0,1.0,577.0,5,4.94,54.0,33.9999,-6.8748,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,115.4,96.16666666666667
2.0,1.0,1.0,1.0,373.0,5,4.87,157.0,33.99968,-6.84812,1,1,1,1,1,1,1,1,1,0,Rabat,Appartement,74.6,186.5
3.0,1.0,1.0,1.0,240.0,5,4.88,33.0,34.0201,-6.8372,1,1,1,1,0,1,0,0,0,1,Rabat,Appartement,48.0,80.0
6.0,3.0,3.0,1.0,303.0,5,4.84,139.0,34.02183,-6.82656,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement,60.6,50.5
5.0,2.0,2.0,3.0,539.0,5,4.79,43.0,34.00528,-6.85356,1,1,1,0,1,1,1,1,1,1,Rabat,Appartement,107.8,107.8
6.0,2.0,4.0,3.0,454.0,5,4.91,27.0,34.14355372493146,-6.739526385794488,1,1,1,1,1,1,1,1,1,1,Sidi Bouknadel,Appartement,90.8,75.66666666666667
5.0,2.0,4.0,2.0,574.0,5,5.0,7.0,34.0041,-6.8618,1,1,1,1,0,0,1,1,1,1,Rabat,Appartement,114.8,114.8
6.0,3.0,3.0,1.0,328.0,5,4.97,37.0,34.018,-6.8342,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,65.6,54.666666666666664
2.0,1.0,1.0,1.0,286.0,5,4.95,225.0,34.02394,-6.82652,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement,57.2,143.0
4.0,1.0,1.0,1.0,325.0,5,4.96,27.0,34.02224215572971,-6.843503028497143,1,1,1,1,0,1,1,1,1,1,Rabat,Appartement,65.0,81.25
